PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARY-train-0213,حطمنا روكور جديد اليوم.. حصيلة كورونا: 4151 مغربي ومغربية تصابو و53 ماتو و2847 تشافاو.. الطوطال: 186731 إصابة و3132 وفاة و154481 متعافي.. و29118 كيتعالجو منهم 652 حالتهم خطيرة,"We broke a new rocker today.. Corona toll: 4,151 Moroccan men and women infected, 53 dead, and 2,847 recovered.. Total: 186,731 infections, 3,132 deaths, 154,481 recovered.. and 29,118 are being treated, of whom 652 are in serious condition.",حصيلة كورونا اليوم.. 2563 مغربي ومغربية تصابو و33 ماتو و2553 تشافاو.. الطوطال: 152404 إصابة و2605 وفاة و127407 حالة شفاء.. و22392 كيتعالجو منهم 461 فحالة خطيرة,"Corona’s toll today: 2,563 Moroccan men and women infected, 33 dead, and 2,553 recovered. Total: 152,404 infections, 2,605 deaths, 127,407 recoveries... and 22,392 are being treated, of whom 461 are in serious condition.",0.28
ARY-train-0214,سلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الشرعية السلالية العلوية في نصوص البيعة وفي كتابات المؤرخين الرسميين للدولة ح 63,"A series uniquely published by “Code”: “How can the sultans of Morocco see “Rioshom” and how can they protect this authority and how can they protect it? ! Alawite dynastic legitimacy in the texts of the pledge of allegiance and in the writings of the official historians of the state, H. 63",تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الثوار الباحثون عن شرعيات سياسية جديدة: تجربة دولة “تازروالت” السوسية… ح 57,She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? ! Revolutionaries searching for new political legitimacy: the experience of the Soussian state of “Tazerault”… H 57,0.29
ARY-train-0215,الأرصاد الجوية: ردو البال من الشتا جاية مجهدة والثلج غادي يوصل حتى لـ20 سنتمتر فهاد البلايص,"Meteorology: Take your mind off the stressful winter, and the snow will reach up to 20 centimetres, so these are the snowflakes.",الأرصاد الجوية تُحذر المغاربة عبر “كود”: ردو بالكوم راه جاية الشتا مجهدا بزّاف فهاد المناطق,"Meteorology warns Moroccans via a “code”: Reply by saying that winter is coming, it is very stressful in these areas",0.75
ARY-train-0216,وقفة مهنيي النقل الطرقي تأجلات حتى للثلاثاء.. ومهني لـ”كود”: عام وحنا كَالسين مابقا عندنا حتى باش نوكلو ولادنا والدولة همشاتنا وولينا على حافة السيزي,"The pause of road transport professionals has been postponed until Tuesday.. and Mohanni told “Code”: It has been a year and we are like two people, and we don’t even have enough time to give our children and the state our margins and our guardians on the edge of the Sizi.",شيافر الكيران ومهنيي النقل فولاد زيان دارو وقفة اليوم.. والكاتب الوطني لقطاع النقل الطرقي لـ”كود”: مايمكنش يستمر سدان المحطة ومقاولات كثيرة على حافة الإفلاس – تصاور,"Al-Kiran shepherds and transportation professionals, Foulad Ziane Daro, stand today... and the national writer for the road transport sector to “Code”: The station cannot continue to be closed, and many companies are on the verge of bankruptcy - Tasawur",0.38
ARY-train-0217,الحصيلة الوبائية لفيروس كورونا فهاد 24 ساعة: تحطم الروكور فعدد حالات الشفاء ب261 واحد براو و74 تصابو وواحد مات.. الطوطال: 7407 اصابة و198 متوفي ول4638 متعافي,"The epidemiological toll of the Corona virus in 24 hours: The Rocor was destroyed, so the number of recovered cases reached 261, one recovered, 74 infected, and one died.. Total: 7407 infections, 198 deceased, and 4638 recovered.",الحصيلة الوبائية لكورونا فهاد 24 ساعة: 68 تصابو و73 تشافاو وحتى واحد ما مات.. الطوطال: 8071 حالة وبقاو غير 595 مصاب تحت العلاج,"The epidemiological tally of Corona in 24 hours: 68 were infected, 73 recovered, and not even one died. Total: 8,071 cases, and there are still 595 infected people under treatment.",0.54
ARY-train-0218,نظام العسكر فـ الدزاير كيتودد لحليفتنا السينكَال اللي غادية تترأس الإتحاد الإفريقي – تغريدة,"The military regime in Desire is courting our ally, Senegal, who heads the African Union - Tweet",بحال ديما فينما مشاو يجبدو المغرب وملف الصحرا.. وزير خارجية نظام عسكر الدزاير تلاقى مفوض الإتحاد الإفريقي فـ أديس أبابا – تغريدة,"In the case of Dima Finma, Machau, they will answer Morocco and the Sahara issue.. The Minister of Foreign Affairs of the Askar Al-Dzayer regime meets with the Commissioner of the African Union in Addis Ababa - Tweet",0.64
ARY-train-0219,“كود” تنفرد بنشر رواية مسعودة”: الحلقة : بغيت نبدا من اللول، واخا طابع قحبة معمرو يتمحى، إلا نسيتو موجود اللي يفكرني فيه. ماشي صعيب نتوب ونرجع الطريق، بالحق المجتمع عمرو يغفر لي=اكثر من 18 سنة,"“Code” is unique in publishing Masouda’s novel: Episode: I wanted to start from the beginning, and brother, the character of his cowardice will never be erased. Have you forgotten the existence of the one who reminds me of him? It is difficult for us to repent and return to the path. In truth, society will forgive me. Amr = more than 18 years old",كود” تنفرد بنشر رواية مسعودة”: مذكرات طالبة ولات عاملة جنس كلها بالدارجة. الحلقة 3 : بغيت نمسح ديك الليلة من راسي فمرة، حيت عرفت أنني فاشلة، تا ف… + 18,"Code “is the only one to publish Masouda’s novel”: the memoirs of a student and a sex worker, all in the vernacular. Episode 3: I wanted to wipe the rooster out of my head at one point, when I knew I was a failure, so... + 18",0.18
ARY-train-0220,كود تنفرد بنشر سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” ح 16: كيفاش استغل المرابطون سلطة الفقهاء واش الفرق بين امارة المؤمنين وامارة المسلمين,Code is unique in publishing the series “How can the sultans of Morocco know how to see “Rioshom” and how can they protect this authority? ! H 16: How did the Almoravids exploit the authority of the jurists? What is the difference between the leadership of the believers and the leadership of the Muslims?,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الحلقة8 : الدولة الزناتية و الخلافة,She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? ! Episode 8: The Zenatid State and the Caliphate,0.17
ARY-train-0221,الاتحاد الدستوري يُجمّد عضوية أحد قادته بجهة فاس مكناس اللّي هبطوه للحبس بتهم ثقيلة,"The Constitutional Union freezes the membership of one of its leaders in the Fez-Meknes region, who sent him to prison on heavy charges",تفاصيل صادمة عن الطبيب اللّي استغل قاصرين جنسيا: قاضي التحقيق تابعو بتهم ثقيلة من بينها الاتجار بالبشر وهبطو اليوم للحبس مع أحد شركائه,"Shocking details about the doctor who sexually exploited minors: The investigating judge charged them with heavy charges, including human trafficking, and today they were remanded to prison with one of his accomplices.",0.21
ARY-train-0222,حرب الطرق ببلادنا متواصلة. مصرع 23 شخصاً وإصابة 1418 بجروح مختلفة في ظرف أسبوع,"The road war in our country continues. 23 people were killed and 1,418 were injured in a week",حرب الطرق ببلادنا: مصرع 20 شخصاً وإصابة 1214 آخرين بجروح مختلفة في ظرف أسبوع,"Road war in our country: 20 people were killed and 1,214 others were injured with various injuries within a week.",0.69
ARY-train-0223,“كود” تنشر معطيات حصرية حول زيارة رونالدو لمراكش,“Code” publishes exclusive data about Ronaldo’s visit to Marrakesh,“كود” تنشر معطيات حصرية جديدة حول السطو المسلح الذي استهدف سيارة لنقل الأموال بطنجة,“Code” publishes new exclusive data about the armed robbery that targeted a vehicle transporting money in Tangier,0.29
ARY-train-0224,"تفاصيل رسمية: مندوبية التخطيط دارت صورة تركيبة على آفاق الاقتصاد ديالنا فـ. الطلب العالمي الموجه للمغرب غايتزاد بـ6,7 فالمية والأنشطة غير الفلاحية غادي تسجل زيادة بـ3,6 فالمية – أرقام",Official details: The Planning Commission took a look at our economic prospects. Global demand directed to Morocco has increased by 6.7 percent and non-agricultural activities have increased by 3.6 percent - figures,مندوبية التخطيط على حضور العيالات ف سوق الشغل: غير 9 فالمية اللي خدامات ومعدل الشوماج عندهوم تزاد بين 2019 و2020 – أرقام,"Planning Commission on the presence of families in the labor market: more than 9, the percentage of female servants and the rate of their shaumaj will increase between 2019 and 2020 - figures",0.18
ARY-train-0225,دنيا باطمة حاملة للمرة الثانية.. وعائلتها خايفين يطيح ليها مع الضغط ديال قضية “حمزة مون بيبي”,Donia Batma is pregnant for the second time.. and her family is afraid that she will be ousted under the pressure of the “Hamza Moon Baby” case.,تورطها فقضية “حمزة مون بيبي” منع دنيا باطمة من المشاركة فمسلسل كيدوز فرمضان,Her involvement in the “Hamza Moon Baby” case prevented Dounia Batma from participating in the Kidoz Ramadan series,0.46
ARY-train-0226,ها باش تحكم على شرطيين سابقين ومقدم بفاس في ملف تزوير وثائق إدارية,"Here, two former policemen and a lieutenant colonel in Fez are being sentenced in a case of forging administrative documents",ها باش تحكم على أمنيين سابقين ومقدم بفاس في ملف تزوير وثائق إدارية,"Here, two former security officers and a lieutenant colonel in Fez are being tried in a case of forging administrative documents",0.93
ARY-train-0227,حصيلة كورونا هاد الصباح: 93 تصابو و2 ماتو و147 تشافاو.. الطوطال: 15635 حالة منها 247 توفاو و12212 تشافاو,"Corona toll this morning: 93 infected, 2 dead, and 147 Chavao. Total: 15,635 cases, including 247 Tufao and 12,212 Chavao.",حصيلة كورونا فهاد 24 ساعة: 1221 مغربي ومغربية تصابو و27 ماتو و1315 تشافاو.. الطوطال: 57085 مصاب و1011 وفاة و41901 حالة شفاء.. و14173 كيتعالجو منهم 183 فحالة خطيرة,"Corona’s toll in 24 hours: 1,221 Moroccan men and women infected, 27 dead, and 1,315 recovered. Total: 57,085 infected, 1,011 deaths, 41,901 recoveries. 14,173 treated, of whom 183 are in serious condition.",0.36
ARY-train-0228,سلالة جديدة د كورونا بانت فبريطانيا ووزارتنا مازال كدير عدد تحاليل قليل بزاف.. حصيلة الجايحة اليوم: 1899 مغربي ومغربية تصابو من 13356 اللي دارو التيست.. و48 ماتو و1071 فحالة خطيرة,"A new strain of Corona has spread in Britain and our ministry still has a very small number of tests.. The toll of the pandemic today: 1,899 Moroccan men and women are infected, out of 13,356 who took the test.. 48 died and 1,071 are in serious condition.",حصيلة كورونا اليوم: 4592 مغربي ومغربية تصابو اليوم و70 توفاو و4228 تشافاو و1031 حالتهم خطيرة,"Today’s Corona toll: 4,592 Moroccan men and women infected today, 70 Tuvao, 4,228 Chavao, and 1,031 in serious condition.",0.34
ARY-train-0229,حصيلة كورونا اليوم… 4702 مغربي ومغربية تصابو بالفيروس و74 ماتو و4499 تشافاو.. 1024 حالتهم خطيرة,"Today’s Corona toll... 4,702 Moroccan men and women were infected with the virus, 74 died, and 4,499 recovered... 1,024 are in serious condition.",حصيلة كورونا اليوم: 2012 مغربي ومغربية تصابو و35 ماتو و1038 فحالة خطيرة,"Corona’s toll today: 2,012 Moroccan men and women infected, 35 dead, and 1,038 in serious condition.",0.56
ARY-train-0230,ميركاتو انتخابات 2021 فالصحرا. ضربة لحزب للإستقلال فالداخلة.. العضوة فمجلس الجهة “غلة باهية” قدمات استقالتها من الحزب,"Mercato for the 2021 elections in the Sahara. A blow to the Istiqlal Party in Dakhla.. The member of the region’s council, “Ghala Bahia,” submitted her resignation from the party",ميركادو انتخابات 2021 فالصحرا. ضربة لحزب الاستقلال فـ جهة الداخلة.. رئيس جماعة العركَوب مشا للأحرار,"Mercado 2021 elections in the desert. A blow to the Istiqlal Party in the Dakhla region.. The head of the Arkoub group, Marching for the Free",0.59
ARY-train-0231,هذا هو العرض الذي تقدم به العثماني أمام النقابات الأكثر تمثيلية وها باش سلاو الجولة الأولى من الحوار الاجتماعي,"This is the presentation that Al-Othmani made before the most representative unions, and this is the first round of social dialogue",النقابات اتاهمات الحكومة بافشال الحوار الاجتماعي ووصفات العرض ديال العثماني بالهزيل,The unions accused the government of thwarting social dialogue and described Diyal Al-Othmani’s presentation as poor,0.36
ARY-train-0232,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ المكانة السياسية والدينية للسطان أمير المؤمنين وخليفة المسسلمين…شكون هوما أهل الحل والعقد وآشنو هو دور الشعب والممثلين الطبيعيين ديالو؟ ح 79,"She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? The political and religious status of Sultan, Commander of the Faithful and Caliph of the Muslims... What are the people of the solution and the contract, and what is the role of the people and their natural representatives? H 79",سلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…دولة الموحدين الأمازيغية المصمودية…الترسانة الإيديولوجية التومرتية: ح 36 الإمامة,A series uniquely published by “Code”: “How can the sultans of Morocco see “Rioshom” and how can they protect this authority and how can they protect it? ! Moroccan political and ideological independence during the era of self-legitimate dynasties...the Berber monotheist state...the Tumartian ideological arsenal: c. 36 of the Imamate,0.19
ARY-train-0233,حصيلة كورونا فالأقاليم والجهات اليوم: 19 ماتو اليوم فكازا بوحدها.. ودرعة تافيلالت براو فيها 323,"Corona’s toll in the regions and regions today: 19 died today, so they lived alone.. and Draa-Tafilalet-Braou has 323",حصيلة كورونا فالأقاليم والجهات اليوم: 2033 تقاسو و16 ماتو فكازا سطات.. و266 براو فسوس,"Corona’s toll in the regions and regions today: 2033 in Taqaso, 16 in Gaza-Settat... and 266 in Brao-Fsous.",0.78
ARY-train-0234,مقرب من العثماني لـ”كود”: تيار المستقبل عرض علينا ندخلو لمجلس جهة الشمال وقبلنا والبي جي دي متحالف مع بام العماري ف عدد من المدن,"Close to Al-Othmani to “Kode”: The Future Movement offered us to enter the northern region council and we accepted, and the PJD is allied with Bam Al-Ammari in a number of cities.",انقسام داخل مجلس جهة الشمال بسبب خلافات على منصب حساس بين الاستقلال والبي جي دي ..والحساني لـ”كود”: ندبر الخلاف بالتوافقات والأولوية للمشاريع التنموية,A division within the Northern Council due to disagreements over a sensitive position between Al-Istiqlal and the PJD...and Al-Hassani to “Code”: We manage the dispute through consensus and priority for development projects,0.34
ARY-train-0235,عاجل. بعد البلوكاج: التوافق على رئيس غرفة التجارة والصناعة والخدمات بجهة الرباط وها علاش الأحرار تنازل على المنصب,"urgent. After the block: agreement on the president of the Chamber of Commerce, Industry and Services in the Rabat region, and why did the Liberals give up the position?",فـ المرحلة الاستئنافية.. القضاء الإداري طيح القيادي التجمعي الطاهري من رئاسة غرفة التجارة والصناعة والخدمات بجهة فاس مكناس,"In the appeal stage... the administrative judiciary ousted the Tahiri assembly leader from the presidency of the Chamber of Commerce, Industry and Services in the Fez-Meknes region.",0.33
ARY-train-0236,الحصيلة الوبائية لكورونا فالجهات والأقاليم: جهة كازا وطنجة سجلو 413 لإصابة بكورونا غير بوحدهم.. وتوفاو 6 فجهة الشمال وتعافاو 115,"The epidemiological toll of Corona in the regions and regions: The Casa and Tangier regions recorded 413 cases of infection with Corona, not alone... and 6 died in the northern region, and 115 recovered.",الحصيلة الوبائية لكورونا فالجهات والأقاليم: كازا سجلات 66 حالة جديدة و112 تعافاو فجهة الشمال,The epidemiological outcome of Corona in the regions and regions: Casa records 66 new cases and 112 recoveries in the northern region.,0.47
ARY-train-0237,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…الدعوة الدينية التومرتية: آشنو هي عقيدة التوحيد؟ ح 31,"She is unique in publishing the “code” of the series “How are the sultans of Morocco, how do they see “Rioshom” and how do they protect the authority? ! Moroccan political and ideological independence during the era of self-legitimate dynasties... Tumertian religious call: What is the doctrine of monotheism? H 31",كود تنفرد بنشر سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ ! ح 11: الشرعية الخليفية الاجنبية,Code is unique in publishing the series “How can the sultans of Morocco know how to see “Rioshom” and how can they protect this authority? ! H11: Foreign Caliph legitimacy,0.22
ARY-train-0238,جورنالات بلاديفضيحة.. تأجيل عشرات العمليات الجراحية بسبب خصاص في البذل المعقمة والوكيل العام بأكادير يعيد فتح ملف “الفنانة” التي حاولت الانتحار بسبب اتهامها لابن كولونيل باغتصابها,"My Journals Scandal: Dozens of surgical operations postponed due to a shortage of sterile suits, and the Public Prosecutor in Agadir reopens the file of the “artist” who attempted suicide because she accused a colonel’s son of raping her.",جورنالات بلاديفرار ابنة ضابط من المستشفى الجهوي بطنجة بعد إنقاذها من محاولة انتحار فاشلة والوكيل العام يعيد فتح ملف السطو على عقارات بالبيضاء,"Journals Bladifrère, the daughter of an officer from the regional hospital in Tangiers, after saving her from a failed suicide attempt, and the public prosecutor reopens the file of burglary of real estate in Casablanca.",0.25
ARY-train-0239,ممثل النيابة العامة. عندنا شريط فيديو ديال الفوضى لي دار الزفزافي فالحبس وعرضناه على المجلس الوطني لحقوق الانسان,Representative of the Public Prosecution. We have a videotape of the chaos in Zefzafi's house in prison and presented it to the National Council for Human Rights,الفوضى بعد الانقلاب العسكري في بوركينافاسو: انقطاع الاتصال بين عضوة المجلس الوطني لحقوق الانسان الحقوقية نبيلة تبر ومساعدتها وبين عائلتها وهذا اخر ما صرحت به,"Chaos after the military coup in Burkina Faso: Communication was cut off between the member of the National Council for Human Rights, Nabila Tabar, her assistant, and her family, and this is the last thing she said.",0.15
ARY-train-0240,جهة كازا سطات سجلات 111 إصابة بكورونا اليوم.. ومراكش علنات على أكبر عدد دحالات الشفاء.. وها تفاصيل الوضعية الوبائية فالجهات والأقاليم,The Casa-Settat region recorded 111 cases of Corona today..and Marrakesh announced the largest number of recoveries..and here are the details of the epidemiological situation in the regions and regions,الوضعية الوبائية لكورونا فجهات وأقاليم المغرب اليوم: كازا سطات سجلات 12 إصابة وجهة مراكش 43 حالة شفاء فدقة وحدة,"The epidemiological situation of Corona in the regions and regions of Morocco today: Casa Settat records 12 cases, Marrakesh destination, 43 recoveries, and one unit.",0.46
ARY-train-0241,عاجل.. عدد المصابين بـ”كورونا” وصل عندنا لـ1545 بعد تسجيل 97 حالة جديدة وعدد الوفيات طلع لـ111,"Urgent.. The number of people infected with “Corona” has reached 1,545 after 97 new cases were recorded, and the number of deaths has risen to 111",عدد المصابين بكورونا وصل لـ. بعد تسجيل 79 حالة جديدة.. وعدد الوفيات وصل لـ110,The number of people infected with Corona has reached. After 79 new cases were recorded... and the number of deaths reached 110,0.5
ARY-train-0242,جديدة ملف حسابات “حمزة مون بيبي”.. التحقيق سالة مع أول موقف فالقضية وتحدد موعد لانطلاق محاكمته,New “Hamza Moon Baby” accounts file.. The investigation is pending with the first position in the case and a date has been set for the start of his trial,الحبس بدا يدخل مع وحدة من الموقوفين على خلفية التحقيق فقضية حسابات “حمزة مون بيبي”.. كيجيوها نوبات هيستيريا وكتبقى تغوت,The imprisonment began with a group of detainees in connection with the investigation into the case of the “Hamza Moon Baby” accounts.,0.22
ARY-train-0243,الحصيلة الوبائية لكورونا فالجهات والأقاليم: جهة كازا وطنجة سجلو 413 لإصابة بكورونا غير بوحدهم.. وتوفاو 6 فجهة الشمال وتعافاو 115,"The epidemiological toll of Corona in the regions and regions: The Casa and Tangier regions recorded 413 cases of infection with Corona, not alone... and 6 died in the northern region, and 115 recovered.",الحصيلة الوبائية لكورونا فالجهات والأقاليم: طنجة تطوان سجلات 55 إصابة بالفيروس و3 وفيات ف24 ساعة,The epidemiological toll of Corona in the regions and regions: Tangier-Tétouan records 55 cases of the virus and 3 deaths in 24 hours,0.46
ARY-train-0244,اش واقع اليوم: حصيلة هاد النهار من الجرائم و الحوادث,What is the reality today: the toll of crimes and accidents this day,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث ” مغربي فطاليان قتل مرتو بالقرطاس وأصاب خمسة اشخاص آخرين,What is today’s reality: the toll of crimes and incidents this day: “A Moroccan Fatalian killed his wife with paper and injured five other people.”,0.66
ARY-train-0245,دنيا باطمة فرحانة بتأجيل الجلسات فقضية حمزة مون بيبي بسباب كورونا.. ودفاعها كيحاول يطلب عيشة عياش ما تعتارفش وتغرقها,Donia Batma is happy with the postponement of the hearings in the Hamza Moon Baby case due to Corona... and her defense is trying to ask for Ayyash’s life to not be recognized and drowned.,عاجل. دنيا باطمة تشدات فقضية حمزة مون بيبي,urgent. Donia Batma is distressed by the case of Hamza Moon Bibi,0.58
ARY-train-0246,أمانة البي جي دي كتحدا القواعد فسوس.. صحاب بنعرفة فرضو القسطلاني صحا.. ووكيل اللائحة ومصادر لـ”كود”: كنعاودو أخطاء الاتحاد الاشتراكي,The secretariat of the PGD is like a challenge to the rules of Fessus... Benarfa’s companions forced Al-Qastalani to be correct... and the list’s representative and sources for “Code”: We are repeating the mistakes of the Socialist Union,أمانة “البي جي دي” ندمات على دخول الاتحاد الاشتراكي للحكومة..قيادي لـ”كود”: حزب يتجه لأن يلقى حتفه بما كسبت يده,The secretariat of the “PGD” regrets the entry of the Socialist Union into the government.. A leader of “Code”: A party is heading towards its death due to what it has gained.,0.32
ARY-train-0247,سلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” قاعدة “تبيعية” السلطان للمخزن والميكانزمات ديالها. ح 88,A series uniquely published by “Code”: “How can the sultans of Morocco see “Rioshom” and how can they protect this authority and how can they protect it? ! The Sultan’s “sales” base for the store and its mechanisms. H 88,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” محاولة تنحية سيدي محمد بن يوسف عن العرش لتاريخ 25 فبراية 1951…أسلحة الإقامة العامة الفرنسية. الحلقة 112 (الجزء 2),"She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? ! The attempt to remove Sidi Mohammed Ben Youssef from the throne on February 25, 1951...weapons of the French public residence. Episode 112 (Part 2)",0.21
ARY-train-0248,أحكام تتراوح بين البراءة وأربع سنوات حبسا نافذا في حق خمسة متهمين توبعوا في قضايا لها علاقة بالإرهاب,Judgments ranging from acquittal to four years in prison were imposed against five defendants prosecuted in cases related to terrorism,أحكام تتراوح بين البراءة وسنتين حبسا نافذا في حق 52 معتقلا على خلفية أحداث شغب بالسجن المحلي بسلا,Verdicts ranging from acquittal to two years in prison for 52 detainees in connection with riots in the local prison in Salé.,0.59
ARY-train-0249,عمالة فحص أنجرة بطنجة: الناس خايفة من شركة خاصة للقنص.. والقضية حامْضة,Angry inspection labor in Tangier: People are afraid of a private sniping company... and the issue is sore,عمالة فحص أنجرة بطنجة.. الناس خايفة من شركة خاصة للقنص والقضية حامْضة,"Furniture inspection labor in Tangier.. People are afraid of a private sniping company, and the issue is sour",1.0
ARY-train-0250,بوريطة تلاقى وزير خارجية سيراليون اللي جدد دعم بلادو لمغربية الصحرا,"Bourita meets with the Foreign Minister of Sierra Leone, who renewed his country's support for the Moroccan Sahara",ردا على الكذوب ديال البوليساريو و الدزاير.. وزير خارجية زامبيا تلاقى بوريطة و جدد دعم بلادو لمغربية الصحرا و لمبادرة الحكم الذاتي,"In response to the lies of the Polisario and Desire, the Zambian Foreign Minister met with Bourita and renewed his country’s support for the Moroccan Sahara and the autonomy initiative",0.64
ARY-train-0251,منتدى دول جزر المحيط الهادي فالعيون غادي يبدا غدا,The Pacific Island Countries Forum in Laayoune Ghadi starts tomorrow,هافين غادي يدار مؤتمر المغرب ومنتدى دول جزر المحيط الهادي فالعيون,Haven Gadi runs the Morocco Conference and the Pacific Island States Forum in Laayoune,0.75
ARY-train-0252,كَلسو فديوركوم.. فاول نهار فرمضان تزادت 131 إصابة جديدة بكورونا.. وصلنا لـ3889 فالطوطال و159 ماتو و498 تشافاو,"Kelso Fediorkum.. On the first day of Ramadan, 131 new cases of Corona increased.. We reached 3889 in total, 159 died, and 498 Chavao",تزادت هاد الصباح 81 إصابة جديدة بكورونا.. وصلنا لـ6593 فالطوطال و189 ماتو و 3222 تشافاو,"There was an increase of 81 new cases of Corona this morning.. We reached 6,593 in total, 189 died, and 3,222 recovered.",0.61
ARY-train-0253,زيان يرد على إدارة السجون عبر “كود”: الكذوب وقتو قصير ورسالة الزفزافي عند قاضي التحقيق والاثنين كلشي يبان واش تصدقو محامي ووالد الزفزافي ولا هادو,"Zayan responds to the prison administration via “code”: The lie is short-lived, and Zefzafi’s letter is with the investigating judge, and on Monday everything is clear. Do you believe Zefzafi’s lawyer and father or not?",زيان: الأحزاب كتكذب على الملك وخاصها تعتذر لساكنة الرّيف والقانون بيني وبين إدارة السُّجون والرسالة ديال الزفزافي راها عند قاضي التحقيق,"Zayan: The parties are lying to the king, especially the parties, apologizing to the residents of the countryside. The law is between me and the prison administration, and the letter was sent to the investigating judge by Diyal Zefzafi.",0.41
ARY-train-0254,تفكيك عصابة إجرامية متخصصة في سرقة الأسلاك النحاسية بطنجة,Dismantling a criminal gang specialized in stealing copper wires in Tangier,تفكيك عصابة إجرامية متخصصة في سرقة الدراجات النارية في شفشاون,Dismantling a criminal gang specializing in motorcycle theft in Chefchaouen,0.5
ARY-train-0255,تأجيل ملف يتابع فيه ستة أفراد في إطار قانون مكافحة الإرهاب,Postponing a file in which six individuals are being pursued within the framework of the Anti-Terrorism Law,تأجيل ملف يتابع فيه 5 أشخاص في إطار قانون مكافحة الإرهاب,Postponing a file in which 5 people are being pursued within the framework of the anti-terrorism law,0.75
ARY-train-0256,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” تصور النخبة الإصلاحية المغربية لمفهوم القومية وتماهيه مع المفهوم النازي للقومية. ح 100,She is unique in publishing “Code”: the series “How can the sultans of Morocco be able to see “Rioshom” and how can they protect the authority and how can they protect it? ! The Moroccan reformist elite’s perception of the concept of nationalism and its identification with the Nazi concept of nationalism. H 100,سلسلة تنفرد بنشرها “كود” “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…الهيكلة الاجتماعية والسياسية لأمة الموحدين التومرتية ح .,A series uniquely published by “Code”: “How can the sultans of Morocco know how to see “Rioshom” and how can they protect this authority? ! Moroccan political and ideological independence during the era of self-legitimate dynasties... The social and political structure of the Almohad-Tumartian nation c.,0.21
ARY-train-0257,الاستقلال يرفض تقديم تقرير لجنة تقصي الحقائق في مكتب التصدير والاستيراد على الجلسة العامة,Al-Istiqlal refuses to present the report of the fact-finding committee in the Export and Import Office to the public session,الاغلبية تتجه لنسف جلسة تقديم تقرير تقصي الحقائق حول مكتب التسويق والتصدير ومجلس المستشارين يبدي استياءه من غياب بنكيران عن الجلسة. أول لجنة لتقصي الحقائق في ظل الدستور الجديد,"The majority tends to destroy the session to submit a fact-finding report on the Marketing and Export Office, and the Council of Advisors expresses its dissatisfaction with Benkirane’s absence from the session. The first fact-finding committee under the new constitution",0.43
ARY-train-0258,الدزاير.. 434 إصابة جديدة بـ”كورونا” و8 ماتو و487 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 434 new cases of “Corona”, 8 deaths, and 487.",الدزاير.. 232 إصابة بـ”كورونا” و13 ماتو و159 تشفاو: ها شحال وصلو فالطُوطَالْ,"Al-Desire: 232 cases of “Corona”, 13 deaths, and 159 recoveries: They have arrived in the country",0.57
