PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ESP-train-0417,"Thomas Gluyas nació en Moonta Mines, el cuarto hijo de William Gluyas, un destacado Pitman.","Thomas Gluyas was born at Moonta Mines, the fourth son of William Gluyas, a prominent Pitman.","William Gluyas nació en Moonta Mines, el cuarto hijo de Thomas Gluyas, uno de los principales pitman.","William Gluyas was born at Moonta Mines, the fourth son of Thomas Gluyas, a leading pitman.",0.71
ESP-train-0418,La ruta restante de Station Point Reyes a Monte Rio fue desmantelada en 1930.,The remaining route from Station Point Reyes to Monte Rio was dismantled in 1930.,La serie converge en casi todas las partes.,The series converges in almost all parts.,0.2
ESP-train-0419,Otros estudios también fueron presentados a la Comisión Federal de Poder por el Congreso y la Autoridad de Poder de Nueva York.,Other studies were also presented to the Federal Power Commission by Congress and the New York Power Authority.,"Edward Everett es interpretado por el actor Ed Asner en el documental "" The Gettysburg Address "" del 2015.","Edward Everett is portrayed by actor Ed Asner in the 2015 documentary ""The Gettysburg Address.""",0.38
ESP-train-0420,A Syd Kitson le han dicho varias veces que está mal de la cabeza.,Syd Kitson has been told several times that he is mentally ill.,Las manifestaciones a favor de Morsi continúan en Egipto.,Pro-Morsi demonstrations continue in Egypt.,0.39
ESP-train-0421,"Así como en la Tierra tenemos cadenas montañosas que separan un territorio de otro, el Sistema Solar también tiene una barrera que demarca dos zonas muy distintas.","Just as on Earth we have mountain chains that separate one territory from another, the Solar System also has a barrier that demarcates two very different areas.","""En realidad deja pasar mucho material"".","""It actually misses a lot of material.""",0.03
ESP-train-0422,"En 1940 se inició la construcción de la Escuela Militar de Cadetes General José María Córdova, justo en la intersección de la calle 80 con la avenida a Suba.","In 1940, the construction of the General José María Córdova Military Cadet School began, right at the intersection of 80th Street and Suba Avenue.","En 1952, se inicia la Cárcel de mujeres El Buen Pastor, cuya construcción finalizó en 1957.","In 1952, the El Buen Pastor Women's Prison began, whose construction was completed in 1957.",0.37
ESP-train-0423,EE.UU. defiende acciones israelíes en Gaza mientras Egipto las condena,US defends Israeli actions in Gaza while Egypt condemns them,La Líga Árabe convocó a una reunión de emergencia para el sábado.,The Arab League called an emergency meeting for Saturday.,0.37
ESP-train-0424,"Aunque no recibió buenas críticas, tuvo una acogida respetable en taquilla.","Although it did not receive good reviews, it had a respectable reception at the box office.","En 2015, Christopher y Miramax presentaron una nueva edición de la película en el Festival Internacional de Cine de Berlín, con 45 minutos del material original restaurados.","In 2015, Christopher and Miramax presented a new edition of the film at the Berlin International Film Festival, with 45 minutes of the original material restored.",0.38
ESP-train-0425,De cría rebuscaba en la basura.,As a child he rummaged through the trash.,"Stephen R. Bissette (nacido el 14 de marzo de 1955) es un dibujante y editor de cómics estadounidense, especializado en el género de terror.","Stephen R. Bissette (born March 14, 1955) is an American comics artist and editor, specializing in the horror genre.",0.17
ESP-train-0426,""" Esos siete millones son una ganga "", recalcó un empresario del sector de la construcción.","""Those seven million are a bargain,"" stressed a businessman in the construction sector.",Arco Atlántico no quiso comentar este asunto.,Atlantic Arc did not want to comment on this matter.,0.28
ESP-train-0427,"El satélite europeo GOCE, que mapea el campo gravitatorio de la Tierra, se acercará aún más a nuestro planeta, descendiendo a niveles no alcanzados por otros satélites.","The European GOCE satellite, which maps the Earth's gravitational field, will get even closer to our planet, descending to levels not reached by other satellites.","El sismo se produjo a las 13:14 hora local (18:14 GMT) con epicentro a las afueras de Axochiapan, estado de Morelos, a 120 kilómetros de Ciudad de México.","The earthquake occurred at 1:14 p.m. local time (6:14 p.m. GMT) with its epicenter on the outskirts of Axochiapan, state of Morelos, 120 kilometers from Mexico City.",0.64
ESP-train-0428,Uno de los clubes más exquisitos de Hollywood será a partir de ahora algo más diverso e incluyente.,One of the most exquisite clubs in Hollywood will now be something more diverse and inclusive.,El anuncio de la academia se produce tras las fuertes críticas recibidas por contar con una abrumadora mayoría de hombres blancos en sus filas.,The academy's announcement comes after strong criticism for having an overwhelming majority of white men in its ranks.,0.4
ESP-train-0429,"El "" Secretariado del Partido Comunista de la Unión Soviética "", era el órgano del Comité Central responsable de la administración central del Partido.","The ""Secretariat of the Communist Party of the Soviet Union"", was the organ of the Central Committee responsible for the central administration of the Party.","En aquél momento, el Secretariado era responsable de cuestiones técnicas como la coordinación de las actividades de las organizaciones regionales del Partido y de los asuntos administrativos rutinarios.","At that time, the Secretariat was responsible for technical issues such as coordinating the activities of regional Party organizations and routine administrative matters.",0.62
ESP-train-0430,La economía de Guinea depende principalmente de lo que es la agricultura y otras actividades rurales.,Guinea's economy depends mainly on agriculture and other rural activities.,"Splatoon 3 es la próxima tercera entrega de la serie "" Splatoon "".","Splatoon 3 is the upcoming third installment of the ""Splatoon"" series.",0.21
ESP-train-0431,"Los resultados de una investigación de la Universidad de California, son a la vez prometedores y preocupantes: cómo hacer morfina casera.",The results of research from the University of California are both promising and worrying: how to make homemade morphine.,"""Técnicamente, es muy exigente hacer estas cepas, pero en el futuro, ¿quién sabe?","""Technically, it is very demanding to make these strains, but in the future, who knows?",0.35
ESP-train-0432,"Danny Trejo, el villano de Hollywood convertido en héroe de la vida real al rescatar a un bebé en un accidente de auto","Danny Trejo, the Hollywood villain turned real-life hero by rescuing a baby in a car accident","""Ella desabrochó el cinturón de seguridad y yo saqué al bebé del otro lado"", describió el actor.","""She unbuckled the seat belt and I took the baby out the other side,"" the actor described.",0.47
ESP-train-0433,"He llorado, me ha enamorado, me ha seducido.","I have cried, I have fallen in love, I have been seduced.","Una verdadera genialidad, una verdadera clase de como hacer buen cine.","A true genius, a true class of how to make good cinema.",0.47
ESP-train-0434,Un hombre con uniforme rojo está dando un salto en una carrera de motos de cross,A man in a red uniform is doing a jump in a dirt bike race,Un hombre participa en una carrera de bmx,A man participates in a bmx race,0.79
ESP-train-0435,Los hombres están empacando maletas en el maletero de un automóvil,Men are packing suitcases in the trunk of a car,Dos hombres están peleando en un corral de ganado,Two men are fighting in a cattle pen,0.66
ESP-train-0436,Así es vivir en medio de la nube tóxica de Pekín,This is what it's like to live in the middle of the toxic cloud of Beijing,"La postura del gobierno era insostenible y, después de la presión pública, las autoridades introdujeron nuevos lectores de polución a principio del año.","The government's stance was unsustainable and, after public pressure, authorities introduced new pollution readers at the beginning of the year.",0.48
ESP-train-0437,"sabes, y ella está rellenando los pétalos allá y yo no sabía nada de ninguna consecuencia.","You know, and she's stuffing the petals over there and I didn't know anything about any consequences.","Más allá de nuestras fronteras, nadie podría entender una superstición así.","Beyond our borders, no one could understand such a superstition.",0.3
ESP-train-0438,El hombre esta jugando con una calavera,The man is playing with a skull,No hay hombre tocando un teclado,There is no man playing a keyboard,0.47
ESP-train-0439,"Los seres humanos evolucionaron ""de una especie única""","Human beings evolved ""from a single species""","""El problema es que las especies Homo no se definen usando semejante visión tan amplia sobre la forma craneal general"".","""The problem is that Homo species are not defined using such a broad view of overall cranial shape.""",0.38
ESP-train-0440,No hay ningún hombre con ropa cubierta con pintura o sentado afuera en un área concurrida escribiendo algo,There is no man wearing clothes covered in paint or sitting outside in a busy area writing something,Un hombre está sentado cerca de una bicicleta y está escribiendo una nota.,A man is sitting near a bicycle and is writing a note.,0.36
ESP-train-0441,Loles León entró a oscuras en la suite de Jeremy Irons una madrugada de octubre de 1999.,Loles León entered Jeremy Irons' suite in the dark one early morning in October 1999.,"La barcelonesa, de buen humor, dice estar contenta porque "" cierra página "", pero la cantidad no le parece justa.","The Barcelonan, in a good mood, says she is happy because she is ""closing the page"", but the amount does not seem fair to her.",0.55
ESP-train-0442,La guitarra la toca el hombre,The guitar is played by the man,El hombre es un guitarrista,The man is a guitarist,0.57
ESP-train-0443,""" Little Me "" fue escrito por Sid Caesar y protagonizada por Neil Simon.","""Little Me"" was written by Sid Caesar and stars Neil Simon.",La llegada de la percusión moderna agregó nuevas dimensiones al género a capella y se ha generalizado en los arreglos vocales.,The arrival of modern percussion added new dimensions to the a cappella genre and has become widespread in vocal arrangements.,0.13
ESP-train-0444,Highsmith es el padre del ex jugador de la NFL Alonzo Highsmith y el tío del ex jugador actual de la NFL Ali Highsmith.,Highsmith is the father of former NFL player Alonzo Highsmith and the uncle of former current NFL player Ali Highsmith.,Highsmith es el padre del ex jugador actual de la NFL Ali Highsmith y el tío del ex jugador de la NFL Alonzo Highsmith.,Highsmith is the father of former current NFL player Ali Highsmith and the uncle of former NFL player Alonzo Highsmith.,0.78
ESP-train-0445,La banda toca para un grupo de personas.,The band plays for a group of people.,La banda se está presentando para un grupo de personas.,The band is performing for a group of people.,0.73
ESP-train-0446,"El elenco para la cuarta temporada de "" California Dreams "" fue el mismo que para la tercera temporada.","The cast for the fourth season of ""California Dreams"" was the same as for the third season.","El elenco para la cuarta temporada de "" California Dreams "" fue la misma ocupación que para la tercera temporada.","The cast for the fourth season of ""California Dreams"" was the same occupation as for the third season.",0.78
ESP-train-0447,"Un "" texto "" es una composición de signos codificado en un sistema de escritura (como un alfabeto) que forma una unidad de sentido.","A ""text"" is a composition of signs encoded in a writing system (such as an alphabet) that forms a unit of meaning.","Este "" texto "" o conjunto de signos extraídos de un discurso debe reunir condiciones de textualidad.","This ""text"" or set of signs extracted from a discourse must meet the conditions of textuality.",0.64
ESP-train-0448,4 Los utilitarios afirman que somos iguales porque sentimos placer y dolor.,4 Utilitarians claim that we are equal because we feel pleasure and pain.,"Calista no se separa de su "" chico "" y lo acompaña a todas las presentaciones a las que éste acude.","Calista never leaves her ""boy"" and accompanies him to all the presentations he attends.",0.15
ESP-train-0449,"Cuando usamos una máquina Turing alternativa, tenemos el recurso ATIME.","When we use an alternative Turing machine, we have the ATIME resource.","Si tenemos una máquina de Turing alternativa, utilizamos el recurso ATIME.","If we have an alternative Turing machine, we use the ATIME resource.",0.81
ESP-train-0450,"Makeba produjo las voces de Rihanna para el sencillo "" Love the Way You Lie "" de Eminem.","Makeba produced Rihanna's vocals for Eminem's single ""Love the Way You Lie.""","Rihanna produjo las voces de Eminem para el sencillo "" Love the Way You You "" de Makeba.","Rihanna produced Eminem's vocals for Makeba's single ""Love the Way You You"".",0.68
ESP-train-0451,Si alguna sorpresa ha tenido este Mundial es que Rusia haya eliminado a la súper favorita España en octavos de final.,"If this World Cup has had any surprise, it is that Russia eliminated the super favorite Spain in the round of 16.","Pero, ¿cómo un peruano se convirtió en la receta de la buena suerte de la selección rusa?",But how did a Peruvian become the recipe for good luck for the Russian team?,0.4
ESP-train-0452,"Guido Crepax es conocido por publicar la edición original del "" Codex Seraphinianus "" y algunos de los libros de Ricci.","Guido Crepax is known for publishing the original edition of the ""Codex Seraphinianus"" and some of Ricci's books.","Guido Crepax es conocido por publicar la edición original de "" Codex Seraphinianus "" y algunos libros de Ricci.","Guido Crepax is known for publishing the original edition of ""Codex Seraphinianus"" and some books by Ricci.",0.75
ESP-train-0453,"El gobernador general número 21 de Australia, Ron Boswell, el senador Bill Hayden y el Parlamento de Australia están entre los inquilinos.","Australia's 21st Governor-General Ron Boswell, Senator Bill Hayden and the Australian Parliament are among the tenants.","En JavaScript, por ejemplo, la función factorial se puede definir como anónima usando tal recursión :","In JavaScript, for example, the factorial function can be defined as anonymous using such recursion:",0.25
ESP-train-0454,¿De qué color son las pelotas de tenis?,What color are tennis balls?,¿Qué enemistad terminó en matrimonio en Kentucky el 21 de marzo de 1891?,"What feud ended in marriage in Kentucky on March 21, 1891?",0.29
ESP-train-0455,¿Dónde están los Corrales de Unión?,Where are the Corrales de Unión?,¿Qué palabra en inglés viene del francés antiguo covrefeu que significa tapar el fuego?,What English word comes from the Old French covrefeu which means to cover the fire?,0.26
ESP-train-0456,Bynum nació en Boston en 1975 y creció en Baltimore.,Bynum was born in Boston in 1975 and grew up in Baltimore.,"En la fiesta, Tyler coquetea con Courtney, pero él no está interesado y ella viene con Elly Conway (Jodi Anasta).","At the party, Tyler flirts with Courtney, but he's not interested and she comes over with Elly Conway (Jodi Anasta).",0.36
ESP-train-0457,Un perro que tiene un pelaje marrón y blanco está trotando por aguas poco profundas.,A dog that has a brown and white coat is trotting through shallow water.,Un perro negro está jugando con un perro marrón en la arena.,A black dog is playing with a brown dog in the sand.,0.63
ESP-train-0458,"El gigante de internet Google superó a la tecnológica Apple como la marca más valiosa, de acuerdo con la empresa de investigación de mercados Millward Brown.","Internet giant Google surpassed technology company Apple as the most valuable brand, according to market research company Millward Brown.",""", son algunas de las preguntas que los periodistas franceses no podrán legítimamente evitar –acuerdo de silencio o no-, según el editor para Europa de la BBC, Gavin Hewitt.",""", are some of the questions that French journalists will not be able to legitimately avoid – silence agreement or not – according to the BBC's Europe editor, Gavin Hewitt.",0.5
ESP-train-0459,"Evelyn Nelson (Chloride; 13 de noviembre de 1899 - Los Ángeles, California, Estados Unidos; 16 de junio de 1923) fue una bailarina y actriz del cine mudo estadounidense.","Evelyn Nelson (Chloride; November 13, 1899 – Los Angeles, California, United States; June 16, 1923) was an American silent film dancer and actress.","2 "" (2005), lanzado durante el último cuarto del 2006.","2"" (2005), released during the last quarter of 2006.",0.21
ESP-train-0460,"Mónica tiene apenas 15 años, pero dice que lleva toda la vida esperando por este momento.","Mónica is only 15 years old, but she says she has been waiting her whole life for this moment.",Mónica ensayó el suyo durante semanas.,Monica rehearsed hers for weeks.,0.4
ESP-train-0461,"Encontró que Westwick representaba a Chuck como James Spader de "" Pretty in Pink "" y Robert Downey, Jr . similar.","He found that Westwick portrayed Chuck as James Spader from ""Pretty in Pink"" and Robert Downey, Jr. similar.","Encontró que la representación de Westwick de James Spader era similar a Chuck de "" Pretty in Pink "" y Robert Downey Jr ..","He found Westwick's portrayal of James Spader to be similar to Chuck from ""Pretty in Pink"" and Robert Downey Jr..",0.91
ESP-train-0462,Nicaragua: aprueban construcción de canal interoceánico,Nicaragua: construction of interoceanic canal approved,"Sin embargo, Nicaragua mantiene relaciones diplomáticas con Taiwán, pero no con China.","However, Nicaragua maintains diplomatic relations with Taiwan, but not with China.",0.4
ESP-train-0463,¿Quién era el padre de Lisa Marie Presley?,Who was Lisa Marie Presley's father?,¿Dónde puedo conseguir información sobre la fibrosis quística?,Where can I get information about cystic fibrosis?,0.29
ESP-train-0464,La música fue escrita por V. Dakshinamoorthy y compuesta por Sreekumaran Thampi.,The music was written by V. Dakshinamoorthy and composed by Sreekumaran Thampi.,La música fue compuesta por V. Dakshinamoorthy y la letra de Sreekumaran Thampi y escrita.,The music was composed by V. Dakshinamoorthy and lyrics by Sreekumaran Thampi and written.,0.86
ESP-train-0465,Lo mejor: Stefano Accorsi y ver que el cine italiano puede copiar la dinámica del cine americano y seguir fiel a sus principios.,The best: Stefano Accorsi and seeing that Italian cinema can copy the dynamics of American cinema and remain faithful to its principles.,¿Quién ha sido el lumbreras del New York Post que afirma que se trata de una de las mejores películas del año?,Who was the New York Post luminary who claims that this is one of the best films of the year?,0.5
ESP-train-0466,Coronavirus: Estados Unidos supera a China y se convierte en el país con más contagios de covid-19 confirmados,Coronavirus: The United States surpasses China and becomes the country with the most confirmed covid-19 infections,En todo el mundo se registraron más de 566.000 casos y más de 25.000 muertos hasta esa fecha.,"More than 566,000 cases and more than 25,000 deaths were recorded worldwide to that date.",0.52
ESP-train-0467,¿En qué océano se hundió el Titanic?,In which ocean did the Titanic sink?,"¿Cómo se llamó el primer fiscal especial de Watergate, luego acusado por Nixon?","What was the name of the first Watergate special prosecutor, later accused by Nixon?",0.15
ESP-train-0468,¿En qué país la gente son los mayores observadores de televisión?,In which country people are the biggest television watchers?,¿Por qué los oídos son el centro de nuestro equilibrio?,Why are the ears the center of our balance?,0.19
ESP-train-0469,Antecedentes: El prolapso de los órganos pelvianos (POP) es una enfermedad prevalente.,Background: Pelvic organ prolapse (POP) is a prevalent disease.,"Métodos: Estudio retrospectivo de pacientes con POP sintomático ≤65 años con indicación de pesario, entre julio de 2009 y noviembre de 2012.","Methods: Retrospective study of patients with symptomatic POP ≤65 years of age with pessary indication, between July 2009 and November 2012.",0.29
ESP-train-0470,""" Ganó el partido de la U.","""He won the U game.",Hasta el 25 de septiembre de 2020 se desempeñó como diputado nacional por la provincia de Salta por el Frente de Todos.,"Until September 25, 2020, he served as national deputy for the province of Salta for the Frente de Todos.",0.16
ESP-train-0471,Entras y te recibe un maravilloso ramo de flores.,You walk in and are greeted by a wonderful bouquet of flowers.,"Angelika Taschen lleva 35 años viajando por los cinco continentes en busca de hoteles especiales, hoteles difíciles de olvidar.","Angelika Taschen has been traveling the five continents for 35 years in search of special hotels, hotels that are difficult to forget.",0.6
ESP-train-0472,Existen muchas plantas medicinales y otros tipos de tratamientos alternativos usados para el resfriado común.,There are many medicinal plants and other types of alternative treatments used for the common cold.,A lo largo de las diez temporadas de esta serie se muestran numerosas razas de seres humanos y alienígenas.,"Throughout the ten seasons of this series, numerous races of humans and aliens are shown.",0.22
ESP-train-0473,El último álbum fue grabado con la bajista Nina Souto y el baterista Arturo García.,The last album was recorded with bassist Nina Souto and drummer Arturo García.,El último álbum fue grabado con el bajista Arturo García y la baterista Nina Souto.,The last album was recorded with bassist Arturo García and drummer Nina Souto.,0.7
ESP-train-0474,"Jackelynne Silva Martínez (Cusco , 1987) es una ingeniera mecánica y aeroespacial, traductora e intérprete en español peruana.","Jackelynne Silva Martínez (Cusco, 1987) is a Peruvian mechanical and aerospace engineer, translator and interpreter in Spanish.","UGT denuncia la "" lamentable "" situación en el Virgen del Rocío.","UGT denounces the ""regrettable"" situation in Virgen del Rocío.",0.35
ESP-train-0475,La resolución fue firmada por casi todos los representantes del Parti Bersatu Sabah (PBS) en Sri Gaya.,The resolution was signed by almost all Parti Bersatu Sabah (PBS) representatives in Sri Gaya.,"Las fuentes ricas de alimentos, siempre que se evalúen como rentables, son anunciadas por los exploradores cuando regresan a la colmena.","Rich food sources, as long as they are evaluated as profitable, are announced by the scouts when they return to the hive.",0.47
ESP-train-0476,La idea era mejorar la atención primaria médica con más recursos y mejores protocolos.,The idea was to improve primary medical care with more resources and better protocols.,"Este trabajo de tesis se enfoca en un problema de planificación forestal de mediano plazo que involucra la protección de los componentes medioambientales tales como el suelo, los recursos hídricos y el paisaje.","This thesis focuses on a medium-term forestry planning problem that involves the protection of environmental components such as soil, water resources, and landscape.",0.19
ESP-train-0477,Así que llamé a U-Haul para consultar sus políticas de alquiler.,So I called U-Haul to check their rental policies.,"Y entonces, una vez tienes todo introducido, puedes seguir a partir de ahí.","And then, once you have everything entered, you can continue from there.",0.36
ESP-train-0478,¿Qué nacionalidad tenían las 123 personas que murieron en el Black Hole de Calcuta?,What nationality were the 123 people who died in the Black Hole in Calcutta?,¿Cómo puedo obtener una lista completa de todas las personas que tienen el apellido Kilvington?,How can I get a complete list of all the people who have the surname Kilvington?,0.57
ESP-train-0479,El perro está siendo paseado por la mujer.,The dog is being walked by the woman.,Una persona le está lanzando los ingredientes al hombre de la batidora.,A person is throwing ingredients at the mixer man.,0.25
ESP-train-0480,En el presupuesto del año 2009 se creó un Fondo Bicentenario de 6 millones de dólares destinados a la educación de 30 mil jóvenes en distintas Universidades en el mundo.,"In the 2009 budget, a Bicentennial Fund of 6 million dollars was created for the education of 30 thousand young people in different Universities around the world.",La inversión en este ítem considera una parte importante del producto interno bruto del país.,Investment in this item considers an important part of the country's gross domestic product.,0.53
ESP-train-0481,Resuelven el misterio de cómo construyeron las pirámides de Egipto,They solve the mystery of how the Egyptian pyramids were built,"Final de Quizás también te interese Al usar la cantidad adecuada de agua, dicen los científicos, podían reducir a la mitad el número de obreros necesarios para arrastrar los trineos.","End of You may also be interested By using the right amount of water, scientists say, they could reduce by half the number of workers needed to pull the sleds.",0.35
ESP-train-0482,¿De qué color es la cruz en la bandera de Suiza?,What color is the cross on the Swiss flag?,¿De qué color son las paredes almenadas del Kremlin?,What color are the crenellated walls of the Kremlin?,0.8
ESP-train-0483,Una mujer está sentada mientras habla con un hombre sin camisa que acaba de conocer,A woman is sitting while talking to a shirtless man she just met,Una mujer está sentada mientras habla con un hombre sin camisa.,A woman sits while talking to a shirtless man.,0.58
ESP-train-0484,Villar eso lo tenías que haber dicho antes de empezar la Eurocopa.,"Villar, you should have said that before starting the Euro Cup.",Texas considera que las diversas formas de educación son costo benificioso en su programa de Medicaid.,Texas considers various forms of education to be cost beneficial in its Medicaid program.,0.35
ESP-train-0485,"Los elogios para la señora Dalloway siguen llegando, pero también emerge una visión más crítica.","The praise for Mrs Dalloway continues to pour in, but a more critical view is also emerging.","Y quiero más, hasta que se desahogue la indignación de los cielos.","And I want more, until the indignation of the heavens is vented.",0.11
ESP-train-0486,¿Qué personaje mudo pero adorable aprovechó Maurice Gosfield del espectáculo de Phil Silvers?,Which mute but lovable character did Maurice Gosfield take advantage of from the Phil Silvers show?,¿Qué seguía al octavo día de la Nones en cada mes del calendario romano?,What followed the eighth day of Nones in each month of the Roman calendar?,0.37
ESP-train-0487,El Buró de Investigaciones Federales de EE.UU. (FBI) no halló evidencias de criminalidad en el nuevo lote de correos electrónicos de Hillary Clinton que investigaba.,The US Federal Bureau of Investigation (FBI) found no evidence of criminality in the new batch of Hillary Clinton emails it was investigating.,Donald Trump muy probablemente continuará acusando a su oponente de corrupción y al FBI de encubrimiento.,Donald Trump will most likely continue to accuse his opponent of corruption and the FBI of a cover-up.,0.49
ESP-train-0488,La bicicleta anfibia y otras insólitas versiones del célebre vehículo a pedales creado hace 200 años,The amphibious bicycle and other unusual versions of the famous pedal vehicle created 200 years ago,Pero este vehículo de dos ruedas ha recorrido un largo camino durante sus doscientos años de vida.,But this two-wheeled vehicle has come a long way during its two hundred years of life.,0.5
ESP-train-0489,Pero la última palabra es de un hombre que no tiene prisa por aprobar esta histórica ley.,But the last word belongs to a man who is in no hurry to approve this historic law.,Osaka ganó su primer partido del actual Roland Garros contra la rumana Patricia Maria Tig en sets seguidos y fue multada con US$15.000 por no presentarse a una conferencia de prensa posterior al juego.,"Osaka won her first match at the current Roland Garros against Romania's Patricia Maria Tig in straight sets and was fined US$15,000 for failing to appear at a post-game press conference.",0.29
ESP-train-0490,El hombre más alto del mundo se casa con una siria.,The tallest man in the world marries a Syrian.,El nepalí ostenta el título actualmente de ser el hombre más pequeño con vida y el más diminuto de la historia.,The Nepalese currently holds the title of being the smallest man alive and the smallest in history.,0.7
ESP-train-0491,El operativo desplegado para tratar de encontrar a Emiliano Sala no encontró este miércoles rastro de su avión.,The operation deployed to try to find Emiliano Sala found no trace of his plane this Wednesday.,El municipio de Mislata advierte a los propietarios que se enfrentan a una multa de €200 (US$221) si no limpian la suciedad de su perro de las calles.,The municipality of Mislata warns owners that they face a fine of €200 (US$221) if they do not clean up their dog's mess from the streets.,0.37
ESP-train-0492,Tiene la distinción de ser el hidrocanoa totalmente metálico más grande que se haya construido.,It has the distinction of being the largest all-metal hydrocanoe ever built.,"El Princess había sido desarrollado para servir como un sucesor más grande y más lujoso de los hidrocanoas comerciales de antes de la guerra, como el Short Empire.","The Princess had been developed to serve as a larger, more luxurious successor to pre-war commercial flying boats such as the Short Empire.",0.17
ESP-train-0493,El número de enero de 1975 de Popular Electronics mostraba un dispositivo no visto hasta la fecha: una compacta caja blanca y negra con el rótulo Altair 8800.,The January 1975 issue of Popular Electronics featured a previously unseen device: a compact black and white box labeled Altair 8800.,"Tres tribunales (TSJ valenciano, Supremo y Constitucional).","Three courts (Valencian TSJ, Supreme and Constitutional).",0.19
ESP-train-0494,Azerbaiyán tiene un país en gran parte no observador de la población chiíta con una minoría sunita.,Azerbaijan has a largely non-observant Shia population with a Sunni minority.,"Esta es una lista de transferencias de fútbol de Malasia para la "" Segunda ventana de transferencia 2013 "".","This is a list of Malaysian football transfers for the ""2013 Second Transfer Window"".",0.25
ESP-train-0495,Un perro salta en el aire para atrapar una bola roja.,A dog jumps in the air to catch a red ball.,"Un perro, que es pequeño, está jugando en la hierba verde.","A dog, which is small, is playing on the green grass.",0.7
ESP-train-0496,Nunca fue objeto de una deliberación oficial entre organismos.,It was never the subject of official deliberation between agencies.,Después de unos meses de distanciamiento se confirmaron las sospechas: Reese Whiterspoon y Jake Gyllenhaal han decidido emprender caminos diferentes.,"After a few months of distancing, suspicions were confirmed: Reese Whiterspoon and Jake Gyllenhaal have decided to take different paths.",0.22
ESP-train-0497,"Una madre que perdió a su hijo a los ocho años quiere saber cómo sería su hijo ahora, el día que cumple 15 años.","A mother who lost her son at the age of eight wants to know what her son would be like now, on his 15th birthday.",El análisis muestra diferencias relevantes en las predicciones respecto del modelo clásico.,The analysis shows relevant differences in the predictions with respect to the classical model.,0.21
ESP-train-0498,Miles presenciaron la tragedia en el Madison Square Garden y millones de estadounidenses la vieron por televisión.,Thousands witnessed the tragedy at Madison Square Garden and millions of Americans watched it on television.,"Final de Quizás también te interese En Twitter, donde a veces no reacciona equlibradamente, esta vez estuvo bastante efusivo al apoyar al boxeador.","End of Maybe you're also interested On Twitter, where sometimes he doesn't react balanced, this time he was quite effusive in supporting the boxer.",0.51
ESP-train-0499,"El condado de Bourbon, Kansas, EE. UU. Es un municipio de Timberhill.","Bourbon County, Kansas, USA is a Timberhill township.",Una autocracia no democrática es un gobierno liberal que sigue los principios del liberalismo.,A non-democratic autocracy is a liberal government that follows the principles of liberalism.,0.46
ESP-train-0500,¿Cuándo ocurrió el Festival de Aviñón número 48?,When did the 48th Avignon Festival take place?,¿Quién es Kevin Mitnick?,Who is Kevin Mitnick?,0.22
ESP-train-0501,"El Vaticano está investigando el ""me gusta"" en la foto de una modelo brasileña ligera de ropas que se hizo desde la cuenta oficial de Instagram del papa Francisco.","The Vatican is investigating the ""like"" of a photo of a scantily clad Brazilian model that was taken from Pope Francis' official Instagram account.",Puede transmitirse a través de un beso No.,Can be transmitted through a kiss No.,0.17
ESP-train-0502,Giovanola también comercializó la primera experiencia Freefall (desarrollada por Intamin) y la primera torre de caída.,Giovanola also marketed the first Freefall experience (developed by Intamin) and the first drop tower.,Intamin también comercializó la primera experiencia de caída libre (desarrollada por Giovanola) y la primera torre de caída.,Intamin also marketed the first free fall experience (developed by Giovanola) and the first drop tower.,0.58
ESP-train-0503,La modernización de la gestión hospitalaria es uno de los pilares de la reforma del sector salud en Chile.,The modernization of hospital management is one of the pillars of the reform of the health sector in Chile.,"Fue desarrollada con apoyo de voluntarios por Varien Inc (ahora Magento Inc), una compañía privada con sede en Culver City, California.","It was developed with volunteer support by Varien Inc (now Magento Inc), a private company based in Culver City, California.",0.26
ESP-train-0504,Visita de Donald Trump a Reino Unido: las imágenes que deja el encuentro del presidente de EE.UU. y la realeza británica,Donald Trump's visit to the United Kingdom: the images left by the meeting of the US president and British royalty,"Trump también se encontrará con la primera ministra, Theresa May, durante su visita.",Trump will also meet with Prime Minister Theresa May during his visit.,0.27
ESP-train-0505,Una persona en bicicleta está saltando por el aire y el sol brilla a través del cuadro de la bicicleta.,A person on a bicycle is jumping through the air and the sun is shining through the bicycle frame.,Una persona está parada en la nieve al borde de una montaña.,A person is standing in the snow on the edge of a mountain.,0.4
ESP-train-0506,Halligan (también llamada barra Halligan o herramienta americana) es una herramienta especial usada por los bomberos y fuerzas policiales.,Halligan (also called Halligan bar or American tool) is a special tool used by firefighters and police forces.,Fue diseñada por el Jefe Adjunto del Departamento de Bomberos de la ciudad de Nueva York (FDNY) Hugh A. Halligan de quien toma su nombre en la década de 1940.,It was designed by Deputy Chief of the New York City Fire Department (FDNY) Hugh A. Halligan after whom it takes its name in the 1940s.,0.47
ESP-train-0507,En Yucatán la cría se lleva a cabo desde mayo y en Veracruz entre agosto y abril.,"In Yucatán, breeding takes place from May and in Veracruz between August and April.",Lo realizó de nuevo con Josepha Duschek el 12 de mayo de 1789 en el Gewandhaussaal de Berlín en su viaje a Leipzig.,"He performed it again with Josepha Duschek on May 12, 1789 in the Gewandhaussaal in Berlin on his trip to Leipzig.",0.29
